pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,,,,,38,3,155,2,896.9871992910048,897.9874801660189,897.9874801660189,897.9874801660189,897.9874801660189,897.9874801660189,898.9706605410029,898.9706605410029,c,1,0.4652138330275193,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,39,0,156,3,899.4541650000028,900.4377305410162,900.4377305410162,900.4377305410162,900.4377305410162,900.4539361250063,901.4374277910101,901.4374277910101,z,1,0.5314930000167806,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,39,1,157,1,901.9874102500034,902.9712213750172,902.9712213750172,902.9712213750172,902.9712213750172,902.9887359160057,903.9709797910182,903.9709797910182,c,0,0.3829016250092536,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,39,2,158,2,904.3711127080023,905.3709847910213,905.3709847910213,905.3709847910213,905.3709847910213,905.3709847910213,906.3710632500006,906.3710632500006,c,1,0.4182697920186911,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,39,3,159,0,906.8210432080086,907.8215656660032,907.8215656660032,907.8215656660032,907.8215656660032,907.8215656660032,908.8205982910004,908.8205982910004,x,1,0.6615531250135973,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,40,0,160,1,909.5040617909981,910.487842750008,910.487842750008,910.487842750008,910.487842750008,910.5045403749973,911.4876522910199,911.4876522910199,v,1,0.417656875011744,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,40,1,161,0,911.9374740000057,912.9215132080135,912.9215132080135,912.9215132080135,912.9215132080135,912.9379672500072,913.9373246250034,913.9373246250034,x,1,0.36045145901152864,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,40,2,162,0,914.3210860000108,915.321223750012,915.321223750012,915.321223750012,915.321223750012,915.321223750012,916.3211474580166,916.3211474580166,x,1,0.4579577499825973,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,40,3,163,3,916.80436525002,917.7880884580081,917.7880884580081,917.7880884580081,917.7880884580081,917.8048645830131,918.7878417910251,918.7878417910251,z,1,0.4221502500004135,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,41,0,164,2,919.2379056250211,920.2213108750002,920.2213108750002,920.2213108750002,920.2213108750002,920.23811479102,921.2378299580014,921.2378299580014,c,1,0.6392006660171319,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,41,1,165,1,921.9045372499968,922.905205832998,922.905205832998,922.905205832998,922.905205832998,922.905205832998,923.9053182910138,923.9053182910138,v,1,0.5150704999978188,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,41,2,166,3,924.4382360410236,925.4215976250125,925.4215976250125,925.4215976250125,925.4215976250125,925.4380815410113,926.4379951250157,926.4379951250157,z,1,0.42935912500252016,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,41,3,167,2,926.8882661250245,927.8718085,927.8718085,927.8718085,927.8718085,927.8885494580027,928.8714391660178,928.8714391660178,c,1,0.48117529100272804,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,42,0,168,1,929.3716183750075,930.3715372910083,930.3715372910083,930.3715372910083,930.3715372910083,930.3715372910083,931.3715557500254,931.3715557500254,v,1,0.5323943340044934,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,42,1,169,3,931.921761708014,932.9219829580106,932.9219829580106,932.9219829580106,932.9219829580106,932.9219829580106,933.9215742080123,933.9215742080123,z,1,0.4317124579974916,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,42,2,170,3,934.3716371250048,935.3718102910207,935.3718102910207,935.3718102910207,935.3718102910207,935.3718102910207,936.3556844580162,936.3556844580162,z,1,0.3867247909947764,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,42,3,171,1,936.7713745410147,937.7722765830113,937.7722765830113,937.7722765830113,937.7722765830113,937.7722765830113,938.7720276660111,938.7720276660111,v,1,0.5060904999845661,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,43,0,172,3,939.3052584580146,940.2891564580204,940.2891564580204,940.2891564580204,940.2891564580204,940.3056023330137,941.2885969580093,941.2885969580093,z,1,0.5491507080150768,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,43,1,173,2,941.8554323330172,942.8397306250117,942.8397306250117,942.8397306250117,942.8397306250117,942.8555652500072,943.8555880830099,943.8555880830099,c,1,0.5144013749959413,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,43,2,174,1,944.388832083001,945.3892646250024,945.3892646250024,945.3892646250024,945.3892646250024,945.3892646250024,946.3718913750199,946.3718913750199,v,1,0.5175938749744091,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,43,3,175,1,946.9220650830248,947.9225534580182,947.9225534580182,947.9225534580182,947.9225534580182,947.9225534580182,948.9221481250133,948.9221481250133,v,1,0.4276450419856701,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,44,0,176,3,949.3721112500061,950.3557171660068,950.3557171660068,950.3557171660068,950.3557171660068,950.3721235000121,951.3554045830097,951.3554045830097,z,1,0.42300608300138265,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,44,1,177,3,951.8054076250119,952.805756375019,952.805756375019,952.805756375019,952.805756375019,952.805756375019,953.7887755410047,953.7887755410047,z,1,0.4326803750009276,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,44,2,178,2,954.2391267080093,955.2221830000053,955.2221830000053,955.2221830000053,955.2221830000053,955.2388985410216,956.2223593330127,956.2223593330127,c,1,0.4696322919917293,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,44,3,179,2,956.7221587910026,957.7225459160109,957.7225459160109,957.7225459160109,957.7225459160109,957.7225459160109,958.706553875003,958.706553875003,c,1,0.331923874997301,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,45,0,180,0,959.0556370410195,960.0557495000248,960.0557495000248,960.0557495000248,960.0557495000248,960.0557495000248,961.0558179159998,961.0558179159998,x,1,0.5919870419893414,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,45,1,181,3,961.6724777500203,962.6562447910255,962.6562447910255,962.6562447910255,962.6562447910255,962.6725869580114,963.6725889579975,963.6725889579975,z,1,0.5163141250086483,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,45,2,182,1,964.2060322910256,965.2068359580007,965.2068359580007,965.2068359580007,965.2068359580007,965.2068359580007,966.1896499160212,966.1896499160212,v,1,0.48388204199727625,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,45,3,183,2,966.7058822080144,967.6894835410058,967.6894835410058,967.6894835410058,967.6894835410058,967.7066688330087,968.7062759160181,968.7062759160181,c,1,0.38364770798943937,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,46,0,184,3,969.1225537499995,970.122989000025,970.122989000025,970.122989000025,970.122989000025,970.122989000025,971.1223365410115,971.1223365410115,z,1,0.42671504101599567,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,46,1,185,3,971.5726558330061,972.5565023329982,972.5565023329982,972.5565023329982,972.5565023329982,972.5728907500161,973.555938333011,973.555938333011,z,1,0.42065966699738055,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,46,2,186,2,974.0060599580174,975.0065171660099,975.0065171660099,975.0065171660099,975.0065171660099,975.0065171660099,975.9896167500119,975.9896167500119,c,1,0.5216835419996642,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,46,3,187,2,976.5395191250136,977.5402577500208,977.5402577500208,977.5402577500208,977.5402577500208,977.5402577500208,978.5229409580061,978.5229409580061,c,1,0.43970604200148955,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,47,0,188,0,978.9895732910081,979.9734704160073,979.9734704160073,979.9734704160073,979.9734704160073,979.98986625002,980.989932291006,980.989932291006,x,1,0.5429229160072282,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,47,1,189,0,981.5564414999972,982.5400432080205,982.5400432080205,982.5400432080205,982.5400432080205,982.5568517500069,983.539770916017,983.539770916017,x,1,0.3487036669976078,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,47,2,190,0,983.9065055000247,984.9064892500173,984.9064892500173,984.9064892500173,984.9064892500173,984.9064892500173,985.9065132079995,985.9065132079995,x,1,0.3512815000140108,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,47,3,191,0,986.2896915830206,987.2902114160242,987.2902114160242,987.2902114160242,987.2902114160242,987.2902114160242,988.2733380830032,988.2733380830032,x,1,0.3385857079993002,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,48,0,192,0,988.6398697500117,989.6398585000134,989.6398585000134,989.6398585000134,989.6398585000134,989.6398585000134,990.6233604160079,990.6233604160079,x,1,0.3110528330144007,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,48,1,193,3,990.9566220410052,991.940693875018,991.940693875018,991.940693875018,991.940693875018,991.9571560830227,992.9399870000198,992.9399870000198,z,1,0.473024916020222,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,48,2,194,1,993.439920875011,994.4402347910218,994.4402347910218,994.4402347910218,994.4402347910218,994.4402347910218,995.4236207080248,995.4236207080248,v,1,0.48862154202652164,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,48,3,195,2,995.9400553750165,996.9402217910101,996.9402217910101,996.9402217910101,996.9402217910101,996.9402217910101,997.9234055000124,997.9234055000124,c,1,0.3916857079893816,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,49,0,196,3,998.3402546250145,999.3236145830015,999.3236145830015,999.3236145830015,999.3236145830015,999.3402159160178,1000.3240225830232,1000.3240225830232,z,1,0.41691212498699315,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,49,1,197,0,1000.773443291022,1001.7737801250187,1001.7737801250187,1001.7737801250187,1001.7737801250187,1001.7737801250187,1002.7580268750025,1002.7580268750025,x,1,0.49192474997835234,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,49,2,198,0,1003.2740015000163,1004.2571549580025,1004.2571549580025,1004.2571549580025,1004.2571549580025,1004.2743202499987,1005.2736432500242,1005.2736432500242,x,1,0.412607875012327,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,49,3,199,2,1005.7071855000104,1006.6905000410043,1006.6905000410043,1006.6905000410043,1006.6905000410043,1006.7073010830209,1007.6903693330241,1007.6903693330241,c,1,1.2915668750065379,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
